UTC,Direction,Speed
31-08-2021 12:00:00,29.1,3.37
31-08-2021 12:10:00,55.4,3.06
31-08-2021 12:20:00,59.8,2.74
31-08-2021 12:30:00,55.8,3.7
31-08-2021 12:40:00,46.7,3.11
31-08-2021 12:50:00,45.9,3.47
31-08-2021 13:00:00,32.7,2.48
31-08-2021 13:10:00,54.8,2.8
31-08-2021 13:20:00,46.2,3.78
31-08-2021 13:30:00,40.5,5.42
31-08-2021 13:40:00,24,1.68
31-08-2021 13:50:00,40.5,3.98
31-08-2021 14:00:00,42.8,3.94
31-08-2021 14:10:00,30.2,2.38
31-08-2021 14:20:00,4.8,2.09
31-08-2021 14:30:00,61.7,2.47
31-08-2021 14:40:00,358.5,3.45
31-08-2021 14:50:00,322.8,2.26
31-08-2021 15:00:00,319.2,3.04
31-08-2021 15:10:00,196.7,2.2
31-08-2021 15:20:00,29.3,4.91
31-08-2021 15:30:00,28.7,3.82
31-08-2021 15:40:00,332.4,3.01
31-08-2021 15:50:00,22.5,3
31-08-2021 16:00:00,350.2,2.54
31-08-2021 16:10:00,270.3,2.89
31-08-2021 16:20:00,296.4,2.57
31-08-2021 16:30:00,286.2,2.68
31-08-2021 16:40:00,326.1,2.18
31-08-2021 16:50:00,337.1,3.46
31-08-2021 17:00:00,14.7,2.37
31-08-2021 17:10:00,22.9,2.52
31-08-2021 17:20:00,294.6,3.21
31-08-2021 17:30:00,349.4,2.72
31-08-2021 17:40:00,326.5,2.57
31-08-2021 17:50:00,328.1,3.59
31-08-2021 18:00:00,350,3.21
31-08-2021 18:10:00,311.8,1.57
31-08-2021 18:20:00,333,3.03
31-08-2021 18:30:00,331.6,1.8
31-08-2021 18:40:00,282.2,2.59
31-08-2021 18:50:00,223.4,2.56
31-08-2021 19:00:00,223.6,2.35
31-08-2021 19:10:00,227.4,2.56
31-08-2021 19:20:00,276.1,3.25
31-08-2021 19:30:00,284.9,3.1
31-08-2021 19:40:00,280.5,3.8
31-08-2021 19:50:00,277.2,3.38
31-08-2021 20:00:00,281.6,3.45
31-08-2021 20:10:00,258.9,2.54
31-08-2021 20:20:00,271,3.14
31-08-2021 20:30:00,292,3.46
31-08-2021 20:40:00,287,3.08
31-08-2021 20:50:00,281.9,2.9
31-08-2021 21:00:00,297.5,3.27
31-08-2021 21:10:00,299.8,3.22
31-08-2021 21:20:00,289.2,3.46
31-08-2021 21:30:00,291.8,3.63
31-08-2021 21:40:00,295,3.37
31-08-2021 21:50:00,312.1,4.46
31-08-2021 22:00:00,296.1,3.37
31-08-2021 22:10:00,305.2,3.83
31-08-2021 22:20:00,279.7,3.48
31-08-2021 22:30:00,288.2,3.54
31-08-2021 22:40:00,312.2,3.77
31-08-2021 22:50:00,305.6,4.24
31-08-2021 23:00:00,317.4,4.16
31-08-2021 23:10:00,295.3,2.68
31-08-2021 23:20:00,314.5,3.87
31-08-2021 23:30:00,310.4,3.68
31-08-2021 23:40:00,325.1,4.31
31-08-2021 23:50:00,308.5,3.97
01/09/21 12:00 AM,308.7,4.28
01/09/21 12:10 AM,316.5,3.76
01/09/21 12:20 AM,287.6,3.08
01/09/21 12:30 AM,302.3,2.75
01/09/21 12:40 AM,287.1,2.66
01/09/21 12:50 AM,329.2,3.21
01/09/21 01:00 AM,345,3.58
01/09/21 01:10 AM,297.8,2.45
01/09/21 01:20 AM,248.4,1.61
01/09/21 01:30 AM,306.7,2.34
01/09/21 01:40 AM,308.2,2.14
01/09/21 01:50 AM,304.8,2.74
01/09/21 02:00 AM,289.3,2.01
01/09/21 02:10 AM,315.3,3.06
01/09/21 02:20 AM,293.2,2.72
01/09/21 02:30 AM,325.5,2.96
01/09/21 02:40 AM,304.2,1.83
01/09/21 02:50 AM,319.5,2.67
01/09/21 03:00 AM,310.3,1.29
01/09/21 03:10 AM,307.8,1.31
01/09/21 03:20 AM,350,1.63
01/09/21 03:30 AM,332.7,2.17
01/09/21 03:40 AM,312.7,2.11
01/09/21 03:50 AM,321.9,2.51
01/09/21 04:00 AM,316.9,2.63
01/09/21 04:10 AM,282.9,1.83
01/09/21 04:20 AM,301.8,1.77
01/09/21 04:30 AM,328,2
01/09/21 04:40 AM,304.9,3.45
01/09/21 04:50 AM,318.8,3.29
01/09/21 05:00 AM,324.8,2.73
01/09/21 05:10 AM,316.3,3.83
01/09/21 05:20 AM,320.5,2.28
01/09/21 05:30 AM,305.1,2.28
01/09/21 05:40 AM,318.2,2.12
01/09/21 05:50 AM,306.7,1.74
01/09/21 06:00 AM,188.7,1.37
01/09/21 06:10 AM,250,1.42
01/09/21 06:20 AM,297.1,1.43
01/09/21 06:30 AM,313.4,2.33
01/09/21 06:40 AM,292,1.54
01/09/21 06:50 AM,301.4,1.61
01/09/21 07:00 AM,300.4,1.82
01/09/21 07:10 AM,280.1,1.95
01/09/21 07:20 AM,300.8,2.71
01/09/21 07:30 AM,323.2,2.56
01/09/21 07:40 AM,196.8,1.62
01/09/21 07:50 AM,278,1.71
01/09/21 08:00 AM,289.1,2.13
01/09/21 08:10 AM,255,1.59
01/09/21 08:20 AM,281.5,2.01
01/09/21 08:30 AM,300.1,2.3
01/09/21 08:40 AM,215.5,1.69
01/09/21 08:50 AM,200.6,1.62
01/09/21 09:00 AM,191.9,1.58
01/09/21 09:10 AM,189.6,1.55
01/09/21 09:20 AM,206.5,1.76
01/09/21 09:30 AM,206.7,1.8
01/09/21 09:40 AM,208.1,1.78
01/09/21 09:50 AM,186.6,1.51
01/09/21 10:00 AM,193.5,1.74
01/09/21 10:10 AM,222.9,1.92
01/09/21 10:20 AM,224.1,2.11
01/09/21 10:30 AM,199.7,2.06
01/09/21 10:40 AM,208,2.02
01/09/21 10:50 AM,204.8,2.24
01/09/21 11:00 AM,227.3,2.28
01/09/21 11:10 AM,284.6,2.56
01/09/21 11:20 AM,280,3.13
01/09/21 11:30 AM,236.8,2.35
01/09/21 11:40 AM,229.5,3.06
01/09/21 11:50 AM,239.9,2.7
01/09/21 12:00 PM,239.5,2.87
01/09/21 12:10 PM,213.3,2.46
01/09/21 12:20 PM,235.6,2.25
01/09/21 12:30 PM,209.2,2.34
01/09/21 12:40 PM,215.7,2.39
01/09/21 12:50 PM,225.1,2.67
01/09/21 01:00 PM,155.5,2.19
01/09/21 01:10 PM,283.9,2.95
01/09/21 01:20 PM,290.9,3.01
01/09/21 01:30 PM,259.4,2.6
01/09/21 01:40 PM,261.5,2.26
01/09/21 01:50 PM,212.6,2.69
01/09/21 02:00 PM,195.7,2.27
01/09/21 02:10 PM,257.7,2.79
01/09/21 02:20 PM,304.2,4.23
01/09/21 02:30 PM,244.9,2.64
01/09/21 02:40 PM,254.9,2.89
01/09/21 02:50 PM,269.1,3.35
01/09/21 03:00 PM,292.5,3.97
01/09/21 03:10 PM,251.1,3.12
01/09/21 03:20 PM,240.7,2.59
01/09/21 03:30 PM,193.5,2.38
01/09/21 03:40 PM,191.3,2.69
01/09/21 03:50 PM,222.6,2.59
01/09/21 04:00 PM,212.7,2.33
01/09/21 04:10 PM,193.7,2.6
01/09/21 04:20 PM,241.8,3.06
01/09/21 04:30 PM,265.2,2.36
01/09/21 04:40 PM,255.6,2.87
01/09/21 04:50 PM,277.2,3.34
01/09/21 05:00 PM,214.8,2.56
01/09/21 05:10 PM,217.6,2.53
01/09/21 05:20 PM,198.4,1.9
01/09/21 05:30 PM,198.6,2.34
01/09/21 05:40 PM,203.4,2.75
01/09/21 05:50 PM,220.5,2.4
01/09/21 06:00 PM,224.3,2.1
01/09/21 06:10 PM,252.9,2.57
01/09/21 06:20 PM,246.3,2.55
01/09/21 06:30 PM,228.5,2.32
01/09/21 06:40 PM,206.6,2.34
01/09/21 06:50 PM,240.9,2.2
01/09/21 07:00 PM,235.9,2.13
01/09/21 07:10 PM,263.6,2.27
01/09/21 07:20 PM,260.6,2.75
01/09/21 07:30 PM,265.6,3.1
01/09/21 07:40 PM,289.8,3.38
01/09/21 07:50 PM,269,2.44
01/09/21 08:00 PM,206,1.85
01/09/21 08:10 PM,230.6,1.81
01/09/21 08:20 PM,289.9,2.4
01/09/21 08:30 PM,273.5,2.73
01/09/21 08:40 PM,291.6,2.96
01/09/21 08:50 PM,315.3,2.87
01/09/21 09:00 PM,313.8,3.59
01/09/21 09:10 PM,307.5,2.7
01/09/21 09:20 PM,306.3,2.51
01/09/21 09:30 PM,292.3,2.88
01/09/21 09:40 PM,280.2,1.88
01/09/21 09:50 PM,278.8,1.77
01/09/21 10:00 PM,314.2,2.9
01/09/21 10:10 PM,313.3,3
01/09/21 10:20 PM,292,2.41
01/09/21 10:30 PM,305.6,2.76
01/09/21 10:40 PM,227.3,1.7
01/09/21 10:50 PM,220.5,1.69
01/09/21 11:00 PM,266.7,1.95
01/09/21 11:10 PM,222.7,1.61
01/09/21 11:20 PM,234.3,1.68
01/09/21 11:30 PM,235.1,1.64
01/09/21 11:40 PM,209.1,1.56
01/09/21 11:50 PM,203.4,1.82
02/09/21 12:00 AM,199.6,1.63
02/09/21 12:10 AM,211.8,1.5
02/09/21 12:20 AM,225.4,1.42
02/09/21 12:30 AM,209.3,1.59
02/09/21 12:40 AM,207.7,1.64
02/09/21 12:50 AM,183.6,1.54
02/09/21 01:00 AM,200.5,1.54
02/09/21 01:10 AM,197.7,1.42
02/09/21 01:20 AM,178.1,1.44
02/09/21 01:30 AM,187.9,1.47
02/09/21 01:40 AM,245.9,1.56
02/09/21 01:50 AM,224.8,1.57
02/09/21 02:00 AM,200.2,1.5
02/09/21 02:10 AM,191.1,1.34
02/09/21 02:20 AM,190.9,1.33
02/09/21 02:30 AM,201.1,1.49
02/09/21 02:40 AM,196.4,1.58
02/09/21 02:50 AM,209.2,1.25
02/09/21 03:00 AM,191.6,1.33
02/09/21 03:10 AM,188.3,1.36
02/09/21 03:20 AM,203.4,1.19
02/09/21 03:30 AM,203.2,1.43
02/09/21 03:40 AM,189.1,1.12
02/09/21 03:50 AM,215.3,1.09
02/09/21 04:00 AM,193.7,1.29
02/09/21 04:10 AM,186.3,1.04
02/09/21 04:20 AM,185.6,1.17
02/09/21 04:30 AM,195.8,1.34
02/09/21 04:40 AM,210.6,1.4
02/09/21 04:50 AM,206.7,1.39
02/09/21 05:00 AM,211.9,1.25
02/09/21 05:10 AM,204.2,1.07
02/09/21 05:20 AM,215.6,1.32
02/09/21 05:30 AM,227,1.19
02/09/21 05:40 AM,225.9,1.49
02/09/21 05:50 AM,220.1,1.12
02/09/21 06:00 AM,202.6,1.16
02/09/21 06:10 AM,247.1,0.82
02/09/21 06:20 AM,265.4,0.77
02/09/21 06:30 AM,251.9,0.74
02/09/21 06:40 AM,199.8,0.88
02/09/21 06:50 AM,227.6,0.91
02/09/21 07:00 AM,237.3,0.81
02/09/21 07:10 AM,245.2,0.87
02/09/21 07:20 AM,194.4,1.03
02/09/21 07:30 AM,211.1,0.87
02/09/21 07:40 AM,213.3,1.04
02/09/21 07:50 AM,198.6,1
02/09/21 08:00 AM,290,1.06
02/09/21 08:10 AM,275.4,1.18
02/09/21 08:20 AM,216.8,0.92
02/09/21 08:30 AM,219.8,0.77
02/09/21 08:40 AM,223.5,1.13
02/09/21 08:50 AM,238.5,1.37
02/09/21 09:00 AM,300.1,1.36
02/09/21 09:10 AM,263.5,1.37
02/09/21 09:20 AM,321.9,1.07
02/09/21 09:30 AM,207.8,1.11
02/09/21 09:40 AM,207.9,1.24
02/09/21 09:50 AM,236.4,1.83
02/09/21 10:00 AM,199.1,1.51
02/09/21 10:10 AM,250,1.66
02/09/21 10:20 AM,213.8,1.63
02/09/21 10:30 AM,261.6,2.06
02/09/21 10:40 AM,243.2,1.88
02/09/21 10:50 AM,222,1.47
02/09/21 11:00 AM,282,1.32
02/09/21 11:10 AM,326.1,1.62
02/09/21 11:20 AM,255.1,1.59
02/09/21 11:30 AM,260.8,1.18
02/09/21 11:40 AM,9.4,1.26
02/09/21 11:50 AM,22.8,1.63
02/09/21 12:00 PM,31,0.89
02/09/21 12:10 PM,6.7,1.11
02/09/21 12:20 PM,320.6,1.37
02/09/21 12:30 PM,244.4,1.35
02/09/21 12:40 PM,230,0.79
02/09/21 12:50 PM,227.7,1.62
02/09/21 01:00 PM,300.3,0.88
02/09/21 01:10 PM,256.1,1.24
02/09/21 01:20 PM,270.5,1.61
02/09/21 01:30 PM,228.7,0.97
02/09/21 01:40 PM,297.3,1.37
02/09/21 01:50 PM,300.6,1.88
02/09/21 02:00 PM,238.6,1.36
02/09/21 02:10 PM,227.4,1.12
02/09/21 02:20 PM,85.5,0.91
02/09/21 02:30 PM,210.5,1.34
02/09/21 02:40 PM,261,1.33
02/09/21 02:50 PM,196.9,1.05
02/09/21 03:00 PM,233,1.23
02/09/21 03:10 PM,273.4,1.82
02/09/21 03:20 PM,309.2,1.94
02/09/21 03:30 PM,241.5,1.01
02/09/21 03:40 PM,234.2,1.19
02/09/21 03:50 PM,244.1,1.13
02/09/21 04:00 PM,208.6,0.87
02/09/21 04:10 PM,310.5,1.42
02/09/21 04:20 PM,264.1,1.54
02/09/21 04:30 PM,295.9,1.04
02/09/21 04:40 PM,109.2,0.47
02/09/21 04:50 PM,248.6,1.03
02/09/21 05:00 PM,196.9,1.24
02/09/21 05:10 PM,224.9,1.4
02/09/21 05:20 PM,233.2,1.41
02/09/21 05:30 PM,211.8,1.18
02/09/21 05:40 PM,288.7,0.91
02/09/21 05:50 PM,224.1,0.89
02/09/21 06:00 PM,255.4,1.11
02/09/21 06:10 PM,170.8,0.86
02/09/21 06:20 PM,187.5,1.2
02/09/21 06:30 PM,327,1.24
02/09/21 06:40 PM,299.9,0.8
02/09/21 06:50 PM,188.2,1.29
02/09/21 07:00 PM,238.6,1.14
02/09/21 07:10 PM,249.7,1.24
02/09/21 07:20 PM,224.1,0.89
02/09/21 07:30 PM,295,1.48
02/09/21 07:40 PM,252.6,1.12
02/09/21 07:50 PM,297.3,1.7
02/09/21 08:00 PM,294.8,1.86
02/09/21 08:10 PM,303.7,1.6
02/09/21 08:20 PM,283.1,1.27
02/09/21 08:30 PM,266.6,1.23
02/09/21 08:40 PM,196.8,1.14
02/09/21 08:50 PM,326.1,1.16
02/09/21 09:00 PM,318.3,1.88
02/09/21 09:10 PM,184.2,1.13
02/09/21 09:20 PM,266.5,1.46
02/09/21 09:30 PM,275.7,1.13
02/09/21 09:40 PM,280.3,0.81
02/09/21 09:50 PM,324.2,1.89
02/09/21 10:00 PM,323.4,2.05
02/09/21 10:10 PM,304.7,1.45
02/09/21 10:20 PM,276.3,1.05
02/09/21 10:30 PM,295.8,1.43
02/09/21 10:40 PM,272.5,1.5
02/09/21 10:50 PM,272.1,1.31
02/09/21 11:00 PM,203.6,1.21
02/09/21 11:10 PM,218.2,1.3
02/09/21 11:20 PM,305,1.87
02/09/21 11:30 PM,301.8,1.82
02/09/21 11:40 PM,255.1,1.54
02/09/21 11:50 PM,181.4,1.18
03/09/21 12:00 AM,170.2,1.26
03/09/21 12:10 AM,168.5,1.3
03/09/21 12:20 AM,175.2,1.25
03/09/21 12:30 AM,174.1,1.12
03/09/21 12:40 AM,181.9,1.34
03/09/21 12:50 AM,188.6,1.25
03/09/21 01:00 AM,177.5,1.32
03/09/21 01:10 AM,178.6,1.25
03/09/21 01:20 AM,177.6,0.92
03/09/21 01:30 AM,178.4,1.04
03/09/21 01:40 AM,177.8,0.95
03/09/21 01:50 AM,169.2,1.04
03/09/21 02:00 AM,167.6,1.01
03/09/21 02:10 AM,165.3,1.23
03/09/21 02:20 AM,180.8,1.39
03/09/21 02:30 AM,181,1.49
03/09/21 02:40 AM,184,1.65
03/09/21 02:50 AM,166.8,1.28
03/09/21 03:00 AM,184.6,1.59
03/09/21 03:10 AM,199.7,1.74
03/09/21 03:20 AM,197.1,1.77
03/09/21 03:30 AM,209.9,1.87
03/09/21 03:40 AM,183.4,1.88
03/09/21 03:50 AM,196,1.94
03/09/21 04:00 AM,192.8,1.8
03/09/21 04:10 AM,201.3,2.04
03/09/21 04:20 AM,206.9,1.73
03/09/21 04:30 AM,206,2.01
03/09/21 04:40 AM,187.3,1.52
03/09/21 04:50 AM,204.7,1.91
03/09/21 05:00 AM,213.9,1.82
03/09/21 05:10 AM,198.6,1.85
03/09/21 05:20 AM,236.4,1.84
03/09/21 05:30 AM,192.2,2.02
03/09/21 05:40 AM,256.8,2.72
03/09/21 05:50 AM,216.4,2.15
03/09/21 06:00 AM,205.2,2.06
03/09/21 06:10 AM,202.3,2.07
03/09/21 06:20 AM,197.4,1.62
03/09/21 06:30 AM,207.4,1.79
03/09/21 06:40 AM,198,1.74
03/09/21 06:50 AM,229.6,2.06
03/09/21 07:00 AM,181.6,1.53
03/09/21 07:10 AM,187,1.56
03/09/21 07:20 AM,205.6,1.86
03/09/21 07:30 AM,195.4,2.06
03/09/21 07:40 AM,219,2.54
03/09/21 07:50 AM,241.3,2.88
03/09/21 08:00 AM,201.9,2.82
03/09/21 08:10 AM,245,2.55
03/09/21 08:20 AM,255.8,3.1
03/09/21 08:30 AM,218.5,2.19
03/09/21 08:40 AM,199,1.99
03/09/21 08:50 AM,201.8,2.32
03/09/21 09:00 AM,199.8,2.43
03/09/21 09:10 AM,201,2.32
03/09/21 09:20 AM,192.7,2.36
03/09/21 09:30 AM,234.3,3.22
03/09/21 09:40 AM,205.9,2.69
03/09/21 09:50 AM,240.4,2.93
03/09/21 10:00 AM,212,2.63
03/09/21 10:10 AM,238,2.78
03/09/21 10:20 AM,204.8,2.35
03/09/21 10:30 AM,202.4,2.07
03/09/21 10:40 AM,190.2,2.47
03/09/21 10:50 AM,223.7,2.52
03/09/21 11:00 AM,218.8,2.81
03/09/21 11:10 AM,205.4,2.3
03/09/21 11:20 AM,224.9,2.58
03/09/21 11:30 AM,239.5,3.24
03/09/21 11:40 AM,201.5,2.7
03/09/21 11:50 AM,205.2,2.53
03/09/21 12:00 PM,191.5,2.67
03/09/21 12:10 PM,244.8,3.04
03/09/21 12:20 PM,187.7,2.66
03/09/21 12:30 PM,189.3,2.52
03/09/21 12:40 PM,229.8,2.79
03/09/21 12:50 PM,260,3.09
03/09/21 01:00 PM,254.2,3.12
03/09/21 01:10 PM,205.9,2.56
03/09/21 01:20 PM,243.1,2.6
03/09/21 01:30 PM,275.2,3.63
03/09/21 01:40 PM,224.4,3.05
03/09/21 01:50 PM,290.1,4.39
03/09/21 02:00 PM,277.1,4.35
03/09/21 02:10 PM,210.3,3.05
03/09/21 02:20 PM,216.2,2.79
03/09/21 02:30 PM,201.4,2.78
03/09/21 02:40 PM,213.1,2.51
03/09/21 02:50 PM,226.8,2.73
03/09/21 03:00 PM,231.6,2.92
03/09/21 03:10 PM,301.7,4.6
03/09/21 03:20 PM,274.2,3.24
03/09/21 03:30 PM,212.1,2.98
03/09/21 03:40 PM,193.9,2.77
03/09/21 03:50 PM,236.1,3.09
03/09/21 04:00 PM,269,3.3
03/09/21 04:10 PM,213,2.55
03/09/21 04:20 PM,204.2,2.98
03/09/21 04:30 PM,200.7,2.67
03/09/21 04:40 PM,196.4,2.56
03/09/21 04:50 PM,188.2,2.47
03/09/21 05:00 PM,190.9,2.64
03/09/21 05:10 PM,199.4,2.34
03/09/21 05:20 PM,198.4,2.84
03/09/21 05:30 PM,251.8,3.24
03/09/21 05:40 PM,215.1,2.85
03/09/21 05:50 PM,197.2,2.16
03/09/21 06:00 PM,218.2,2.98
03/09/21 06:10 PM,196.7,2.6
03/09/21 06:20 PM,205.9,2.3
03/09/21 06:30 PM,222.2,2.56
03/09/21 06:40 PM,211.7,2.55
03/09/21 06:50 PM,192.3,1.8
03/09/21 07:00 PM,218.5,2.25
03/09/21 07:10 PM,238.8,2.62
03/09/21 07:20 PM,235,2.92
03/09/21 07:30 PM,214.3,2.39
03/09/21 07:40 PM,239.5,2.36
03/09/21 07:50 PM,252.9,2.78
03/09/21 08:00 PM,285.2,2.59
03/09/21 08:10 PM,306,2.57
03/09/21 08:20 PM,311,4.47
03/09/21 08:30 PM,325.7,6.08
03/09/21 08:40 PM,288.7,4.19
03/09/21 08:50 PM,305.1,4.31
03/09/21 09:00 PM,318,4.33
03/09/21 09:10 PM,327.5,4.66
03/09/21 09:20 PM,320,2.8
03/09/21 09:30 PM,334.1,3.4
03/09/21 09:40 PM,317.1,3.32
03/09/21 09:50 PM,271.8,2.04
03/09/21 10:00 PM,251.7,2.17
03/09/21 10:10 PM,283.3,2.27
03/09/21 10:20 PM,297.1,3.54
03/09/21 10:30 PM,320.5,4.02
03/09/21 10:40 PM,313.9,3.77
03/09/21 10:50 PM,300.9,2.81
03/09/21 11:00 PM,298.7,3.43
03/09/21 11:10 PM,311,3.64
03/09/21 11:20 PM,321.3,3.75
03/09/21 11:30 PM,322.8,4.21
03/09/21 11:40 PM,326.8,4.35
03/09/21 11:50 PM,323.1,4.49
04/09/21 12:00 AM,329.4,3.58
04/09/21 12:10 AM,329,4.16
04/09/21 12:20 AM,328.1,3.92
04/09/21 12:30 AM,336.8,3.4
04/09/21 12:40 AM,331.1,3.66
04/09/21 12:50 AM,340.5,3.11
04/09/21 01:00 AM,328.3,3.81
04/09/21 01:10 AM,331.6,3.56
04/09/21 01:20 AM,336.5,2.99
04/09/21 01:30 AM,340.8,3.31
04/09/21 01:40 AM,329.2,3.66
04/09/21 01:50 AM,329,3.33
04/09/21 02:00 AM,328.7,3.45
04/09/21 02:10 AM,327.9,3.31
04/09/21 02:20 AM,313.3,2.62
04/09/21 02:30 AM,328.7,3.19
04/09/21 02:40 AM,332.7,2.77
04/09/21 02:50 AM,319.8,2.64
04/09/21 03:00 AM,302.8,2.32
04/09/21 03:10 AM,294.5,2.74
04/09/21 03:20 AM,316,2.6
04/09/21 03:30 AM,328.7,3.02
04/09/21 03:40 AM,236.8,1.54
04/09/21 03:50 AM,212,1.17
04/09/21 04:00 AM,230.5,1.94
04/09/21 04:10 AM,197.3,1.99
04/09/21 04:20 AM,210.3,1.51
04/09/21 04:30 AM,193.7,1.27
04/09/21 04:40 AM,224.1,1.12
04/09/21 04:50 AM,217.9,1.46
04/09/21 05:00 AM,283.3,2.41
04/09/21 05:10 AM,303.9,3.14
04/09/21 05:20 AM,317.7,3.31
04/09/21 05:30 AM,307.8,2.35
04/09/21 05:40 AM,276.2,1.43
04/09/21 05:50 AM,255.9,1.73
04/09/21 06:00 AM,309,3.27
04/09/21 06:10 AM,314.5,4.31
04/09/21 06:20 AM,325.6,4.22
04/09/21 06:30 AM,273.6,2.41
04/09/21 06:40 AM,264.1,2.28
04/09/21 06:50 AM,295.8,2.57
04/09/21 07:00 AM,292.8,2.45
04/09/21 07:10 AM,302.9,2.56
04/09/21 07:20 AM,270,2
04/09/21 07:30 AM,306.1,2.81
04/09/21 07:40 AM,294.9,2.4
04/09/21 07:50 AM,302.2,2.56
04/09/21 08:00 AM,323,2.74
04/09/21 08:10 AM,329,1.62
04/09/21 08:20 AM,286.7,1.48
04/09/21 08:30 AM,323.7,1.93
04/09/21 08:40 AM,14.3,1.75
04/09/21 08:50 AM,312.5,1.81
04/09/21 09:00 AM,328.7,1.94
04/09/21 09:10 AM,250.8,1.43
04/09/21 09:20 AM,263.6,1.91
04/09/21 09:30 AM,274,1.93
04/09/21 09:40 AM,244.6,2.2
04/09/21 09:50 AM,173.4,1.88
04/09/21 10:00 AM,354.2,2.19
04/09/21 10:10 AM,47.2,1.7
04/09/21 10:20 AM,341.5,2.55
04/09/21 10:30 AM,350.9,2.42
04/09/21 10:40 AM,20.7,2.33
04/09/21 10:50 AM,8,2.21
04/09/21 11:00 AM,16.1,2.72
04/09/21 11:10 AM,40.5,2.38
04/09/21 11:20 AM,59.8,1.77
04/09/21 11:30 AM,63,1.41
04/09/21 11:40 AM,50.3,2
04/09/21 11:50 AM,45.6,2.73
04/09/21 12:00 PM,72.1,1.58
04/09/21 12:10 PM,48.4,2.36
04/09/21 12:20 PM,62.1,2.17
04/09/21 12:30 PM,94.3,1.55
04/09/21 12:40 PM,128,1.02
04/09/21 12:50 PM,163.5,1.19
04/09/21 01:00 PM,116.1,1.01
04/09/21 01:10 PM,111.5,2.13
04/09/21 01:20 PM,120.5,1.57
04/09/21 01:30 PM,120.8,1.22
04/09/21 01:40 PM,128.1,1.2
04/09/21 01:50 PM,131.5,1.47
04/09/21 02:00 PM,108.6,1.47
04/09/21 02:10 PM,127.3,1.2
04/09/21 02:20 PM,119.3,1.01
04/09/21 02:30 PM,59.2,1.24
04/09/21 02:40 PM,158.1,1.18
04/09/21 02:50 PM,59.4,0.86
04/09/21 03:00 PM,155.4,1.59
04/09/21 03:10 PM,98.6,1.92
04/09/21 03:20 PM,86.9,0.83
04/09/21 03:30 PM,42,1.28
04/09/21 03:40 PM,139.8,1.12
04/09/21 03:50 PM,170.4,0.98
04/09/21 04:00 PM,107.7,1.66
04/09/21 04:10 PM,99.4,1.4
04/09/21 04:20 PM,173.8,1.48
04/09/21 04:30 PM,304.8,0.9
04/09/21 04:40 PM,168.5,1.59
04/09/21 04:50 PM,151.3,0.51
04/09/21 05:00 PM,142.1,0.95
04/09/21 05:10 PM,140.2,0.77
04/09/21 05:20 PM,104.3,0.97
04/09/21 05:30 PM,73.7,2.04
04/09/21 05:40 PM,118.6,1.92
04/09/21 05:50 PM,150,1.73
04/09/21 06:00 PM,139.5,1.57
04/09/21 06:10 PM,137.4,1.49
04/09/21 06:20 PM,101.4,1.04
04/09/21 06:30 PM,100.6,1.05
04/09/21 06:40 PM,154.9,1.46
04/09/21 06:50 PM,145,2.25
04/09/21 07:00 PM,138.4,2.05
04/09/21 07:10 PM,139.2,1.94
04/09/21 07:20 PM,99.8,2.44
04/09/21 07:30 PM,112.8,2.68
04/09/21 07:40 PM,119.1,2.67
04/09/21 07:50 PM,108.8,2.34
04/09/21 08:00 PM,105.4,3.16
04/09/21 08:10 PM,111.3,2.6
04/09/21 08:20 PM,109.5,2.64
04/09/21 08:30 PM,106.9,2.15
04/09/21 08:40 PM,125.2,1.99
04/09/21 08:50 PM,114.8,1.92
04/09/21 09:00 PM,116.1,1.83
04/09/21 09:10 PM,92.5,2.48
04/09/21 09:20 PM,106.8,2.5
04/09/21 09:30 PM,82.8,2.4
04/09/21 09:40 PM,114.6,2.09
04/09/21 09:50 PM,85.5,2.7
04/09/21 10:00 PM,109.4,2.3
04/09/21 10:10 PM,104.6,2.77
04/09/21 10:20 PM,98.2,2.48
04/09/21 10:30 PM,104.5,2.85
04/09/21 10:40 PM,122.7,2.36
04/09/21 10:50 PM,121.8,1.97
04/09/21 11:00 PM,124.7,2
04/09/21 11:10 PM,116.7,1.98
04/09/21 11:20 PM,142.7,1.69
04/09/21 11:30 PM,125.9,2.01
04/09/21 11:40 PM,138.5,2.21
04/09/21 11:50 PM,135.3,2.96
05/09/21 12:00 AM,132.4,2.69
05/09/21 12:10 AM,146.6,3.13
05/09/21 12:20 AM,140.1,3.19
05/09/21 12:30 AM,138.2,3.1
05/09/21 12:40 AM,153.9,2.49
05/09/21 12:50 AM,144,2.43
05/09/21 01:00 AM,136.4,2.48
05/09/21 01:10 AM,137.4,2.7
05/09/21 01:20 AM,130.1,2.44
05/09/21 01:30 AM,126.1,2.57
05/09/21 01:40 AM,138.9,2.35
05/09/21 01:50 AM,148.8,2.09
05/09/21 02:00 AM,130,2.61
05/09/21 02:10 AM,133.5,2.28
05/09/21 02:20 AM,148.3,1.97
05/09/21 02:30 AM,144.2,2.11
05/09/21 02:40 AM,149.5,2.57
05/09/21 02:50 AM,126.3,2.16
05/09/21 03:00 AM,131.8,2.41
05/09/21 03:10 AM,122.6,2.37
05/09/21 03:20 AM,133.3,1.99
05/09/21 03:30 AM,131,2.55
05/09/21 03:40 AM,126.2,2.49
05/09/21 03:50 AM,123.6,2.35
05/09/21 04:00 AM,125.1,2.56
